shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
910024,45.403334,-74.039638,10028,1.068
910024,45.403353,-74.039116,10029,1.109
910024,45.403408,-74.038110,10030,1.188
910024,45.403413,-74.037982,10031,1.198
910024,45.403421,-74.037778,10032,1.214
910024,45.403933,-74.037816,10033,1.271
910024,45.404077,-74.037814,10034,1.287
910024,45.404166,-74.037821,10035,1.297
910024,45.404257,-74.037802,10036,1.307
910024,45.404312,-74.037793,10037,1.313
910024,45.404809,-74.037654,10038,1.370
910024,45.404879,-74.037634,10039,1.378
910024,45.404967,-74.037612,10040,1.388
910024,45.405614,-74.037392,10041,1.462
910024,45.405907,-74.037273,10042,1.496
910024,45.406118,-74.037161,10043,1.521
910024,45.406309,-74.037041,10044,1.544
910024,45.406496,-74.036900,10045,1.567
910024,45.406711,-74.036706,10046,1.596
910024,45.406974,-74.036432,10047,1.632
910024,45.407444,-74.035891,10048,1.699
910024,45.408032,-74.035245,10049,1.782
910024,45.408145,-74.035112,10050,1.798
910024,45.409015,-74.034095,10051,1.923
910024,45.409710,-74.033307,10052,2.022
910024,45.409877,-74.033140,10053,2.045
910024,45.410046,-74.032994,10054,2.067
910024,45.410217,-74.032868,10055,2.088
910024,45.410532,-74.032665,10056,2.127
910024,45.410586,-74.032619,10057,2.134
910024,45.410657,-74.032517,10058,2.145
910024,45.410711,-74.032397,10059,2.156
910024,45.410726,-74.032333,10060,2.162
910024,45.410772,-74.032256,10061,2.170
910024,45.410837,-74.032207,10062,2.178
910024,45.410895,-74.032197,10063,2.184
910024,45.410921,-74.032200,10064,2.187
910024,45.410934,-74.032200,10065,2.189
910024,45.410995,-74.032213,10066,2.196
910024,45.411112,-74.032207,10067,2.209
910024,45.411738,-74.032040,10068,2.279
910024,45.411963,-74.031935,10069,2.306
910024,45.412071,-74.031857,10070,2.319
910024,45.412194,-74.031709,10071,2.337
910024,45.412311,-74.031493,10072,2.359
910024,45.413622,-74.028631,10073,2.626
910024,45.414075,-74.027463,10074,2.730
910024,45.414514,-74.026141,10075,2.845
910024,45.414908,-74.024498,10076,2.981
910024,45.415168,-74.022948,10077,3.106
910024,45.416004,-74.017248,10078,3.561
910024,45.416101,-74.016582,10079,3.615
910024,45.416161,-74.016171,10080,3.647
910024,45.416208,-74.015948,10081,3.666
910024,45.416359,-74.015463,10082,3.707
910024,45.416497,-74.014835,10083,3.759
910024,45.416540,-74.014602,10084,3.778
910024,45.416916,-74.012277,10085,3.964
910024,45.417071,-74.011366,10086,4.038
910024,45.417449,-74.009424,10087,4.196
910024,45.417746,-74.007645,10088,4.339
910024,45.418074,-74.005458,10089,4.514
910024,45.418167,-74.004792,10090,4.567
910024,45.418333,-74.003605,10091,4.662
910024,45.418790,-74.000336,10092,4.923
910024,45.418920,-73.999242,10093,5.010
910024,45.419003,-73.998424,10094,5.074
910024,45.419076,-73.997610,10095,5.139
910024,45.419531,-73.992206,10096,5.565
910024,45.420279,-73.983173,10097,6.277
910024,45.420284,-73.983125,10098,6.281
910024,45.420650,-73.978781,10099,6.623
910024,45.421004,-73.974538,10100,6.958
910024,45.421323,-73.970691,10101,7.261
910024,45.421423,-73.969499,10102,7.355
910024,45.421583,-73.967585,10103,7.506
910024,45.421668,-73.966559,10104,7.587
910024,45.421740,-73.965622,10105,7.661
910024,45.421763,-73.965135,10106,7.699
910024,45.421773,-73.964634,10107,7.738
910024,45.421766,-73.964149,10108,7.776
910024,45.421738,-73.963632,10109,7.817
910024,45.421578,-73.961516,10110,7.983
910024,45.421530,-73.960938,10111,8.029
910024,45.421349,-73.958683,10112,8.207
910024,45.421153,-73.956208,10113,8.402
910024,45.420946,-73.953602,10114,8.607
910024,45.420916,-73.953232,10115,8.636
910024,45.420825,-73.952131,10116,8.723
910024,45.420307,-73.945700,10117,9.230
910024,45.420222,-73.944635,10118,9.314
910024,45.420029,-73.942244,10119,9.502
910024,45.419707,-73.938212,10120,9.820
910024,45.419601,-73.936912,10121,9.922
910024,45.419566,-73.936519,10122,9.953
910024,45.419541,-73.936164,10123,9.981
910024,45.419525,-73.935877,10124,10.004
910024,45.419512,-73.935630,10125,10.023
910024,45.419504,-73.935402,10126,10.041
910024,45.419499,-73.935182,10127,10.058
910024,45.419500,-73.934737,10128,10.093
910024,45.419511,-73.934362,10129,10.123
910024,45.419533,-73.933917,10130,10.158
910024,45.419564,-73.933542,10131,10.187
910024,45.419631,-73.932939,10132,10.235
910024,45.419679,-73.932594,10133,10.262
910024,45.419768,-73.932063,10134,10.305
910024,45.419844,-73.931689,10135,10.336
910024,45.419865,-73.931595,10136,10.344
910024,45.419888,-73.931496,10137,10.352
910024,45.419913,-73.931382,10138,10.361
910024,45.419996,-73.931058,10139,10.388
910024,45.420092,-73.930711,10140,10.417
910024,45.420211,-73.930317,10141,10.451
910024,45.420316,-73.930004,10142,10.478
910024,45.420458,-73.929604,10143,10.513
910024,45.420690,-73.929040,10144,10.564
910024,45.420880,-73.928628,10145,10.603
910024,45.421098,-73.928197,10146,10.644
910024,45.421326,-73.927764,10147,10.687
910024,45.422799,-73.925025,10148,10.956
910024,45.422941,-73.924757,10149,10.983
910024,45.423872,-73.923033,10150,11.153
910024,45.424558,-73.921751,10151,11.279
910024,45.425112,-73.920699,10152,11.382
910024,45.425937,-73.918935,10153,11.547
910024,45.426279,-73.918208,10154,11.616
910024,45.426362,-73.918048,10155,11.632
910024,45.426540,-73.917686,10156,11.666
910024,45.426819,-73.917112,10157,11.721
910024,45.427137,-73.916435,10158,11.784
910024,45.427547,-73.915669,10159,11.860
910024,45.428430,-73.914006,10160,12.023
910024,45.430165,-73.910772,10161,12.341
910024,45.430713,-73.909764,10162,12.441
910024,45.432181,-73.907026,10163,12.710
910024,45.433064,-73.905387,10164,12.872
910024,45.433516,-73.904457,10165,12.960
910024,45.433671,-73.904093,10166,12.993
910024,45.434022,-73.903297,10167,13.067
910024,45.434564,-73.902158,10168,13.175
910024,45.434807,-73.901559,10169,13.229
910024,45.434934,-73.901225,10170,13.258
910024,45.434983,-73.901098,10171,13.270
910024,45.435134,-73.900656,10172,13.308
910024,45.435295,-73.900140,10173,13.352
910024,45.435467,-73.899565,10174,13.401
910024,45.435745,-73.898601,10175,13.483
910024,45.436125,-73.897375,10176,13.588
910024,45.436301,-73.896644,10177,13.648
910024,45.436692,-73.894921,10178,13.790
910024,45.437000,-73.893567,10179,13.901
910024,45.437340,-73.892184,10180,14.016
910024,45.437594,-73.891229,10181,14.096
910024,45.437958,-73.889957,10182,14.203
910024,45.438364,-73.888671,10183,14.313
910024,45.438505,-73.888237,10184,14.351
910024,45.438668,-73.887756,10185,14.393
910024,45.438968,-73.886916,10186,14.466
910024,45.439286,-73.886071,10187,14.541
910024,45.439583,-73.885305,10188,14.610
910024,45.439990,-73.884330,10189,14.698
910024,45.440370,-73.883469,10190,14.778
910024,45.440763,-73.882612,10191,14.858
910024,45.441046,-73.882023,10192,14.914
910024,45.442774,-73.878498,10193,15.250
910024,45.443859,-73.876292,10194,15.461
910024,45.444730,-73.874517,10195,15.630
910024,45.446848,-73.870218,10196,16.041
910024,45.448004,-73.867861,10197,16.265
910024,45.448586,-73.866514,10198,16.389
910024,45.449270,-73.865093,10199,16.524
910024,45.449409,-73.864752,10200,16.555
910024,45.449761,-73.863908,10201,16.632
910024,45.449885,-73.863600,10202,16.659
910024,45.449995,-73.863335,10203,16.683
910024,45.450087,-73.863083,10204,16.706
910024,45.450264,-73.862758,10205,16.738
910024,45.450929,-73.861417,10206,16.866
910024,45.451152,-73.860709,10207,16.927
910024,45.451216,-73.860421,10208,16.951
910024,45.451274,-73.860036,10209,16.982
910024,45.451286,-73.859900,10210,16.992
910024,45.451293,-73.859754,10211,17.004
910024,45.451282,-73.859550,10212,17.020
910024,45.451233,-73.858955,10213,17.067
910024,45.451230,-73.858791,10214,17.079
910024,45.451230,-73.858689,10215,17.087
910024,45.451252,-73.858574,10216,17.097
910024,45.451343,-73.858348,10217,17.117
910024,45.451423,-73.858160,10218,17.134
910024,45.451519,-73.857994,10219,17.151
910024,45.451594,-73.857828,10220,17.166
910024,45.451748,-73.857980,10221,17.187
910024,45.452233,-73.858465,10222,17.253
910024,45.452903,-73.859134,10223,17.344
910024,45.453105,-73.859337,10224,17.372
910024,45.453643,-73.859861,10225,17.444
910024,45.454875,-73.861013,10226,17.608
910024,45.456062,-73.862270,10227,17.773
910024,45.456093,-73.862004,10228,17.794
910024,45.456233,-73.861628,10229,17.827
910024,45.456323,-73.861308,10230,17.854
910024,45.456386,-73.860977,10231,17.881
910024,45.456403,-73.860658,10232,17.906
910024,45.456398,-73.860370,10233,17.928
910024,45.456373,-73.860108,10234,17.949
910024,45.456283,-73.859577,10235,17.992
910024,45.456218,-73.859167,10236,18.025
910024,45.456065,-73.858263,10237,18.098
910024,45.456035,-73.857841,10238,18.131
910024,45.456039,-73.857527,10239,18.155
910024,45.456046,-73.857454,10240,18.161
910024,45.456067,-73.857192,10241,18.182
910024,45.456115,-73.856915,10242,18.204
910024,45.456185,-73.856626,10243,18.228
910024,45.456440,-73.855791,10244,18.299
910024,45.456572,-73.855382,10245,18.334
910024,45.456697,-73.854932,10246,18.372
910024,45.456871,-73.854400,10247,18.418
910024,45.456968,-73.854098,10248,18.444
910024,45.457036,-73.853885,10249,18.462
910024,45.457204,-73.853371,10250,18.507
910024,45.457836,-73.851270,10251,18.686
910024,45.458334,-73.849665,10252,18.823
910024,45.458719,-73.848465,10253,18.926
910024,45.458796,-73.848239,10254,18.946
910024,45.458879,-73.848032,10255,18.964
910024,45.459250,-73.847020,10256,19.054
910024,45.459448,-73.846433,10257,19.105
910024,45.459552,-73.846148,10258,19.130
910024,45.459837,-73.845254,10259,19.207
910024,45.460013,-73.844215,10260,19.290
910024,45.460043,-73.844065,10261,19.302
910024,45.460081,-73.843914,10262,19.315
910024,45.460143,-73.843700,10263,19.333
910024,45.460287,-73.843269,10264,19.370
910024,45.460371,-73.843048,10265,19.390
910024,45.460494,-73.842782,10266,19.415
910024,45.461091,-73.841645,10267,19.526
910024,45.461513,-73.840797,10268,19.607
910024,45.462186,-73.839505,10269,19.733
910024,45.462885,-73.838147,10270,19.864
910024,45.463107,-73.837707,10271,19.907
910024,45.463201,-73.837850,10272,19.922
910024,45.463580,-73.838249,10273,19.974
910024,45.463943,-73.837568,10274,20.041
910024,45.464319,-73.837998,10275,20.095
910024,45.464494,-73.838096,10276,20.116
910024,45.464751,-73.838104,10277,20.144
910024,45.465115,-73.838024,10278,20.185
910024,45.465454,-73.837344,10279,20.251
910024,45.465727,-73.836819,10280,20.302
910024,45.466165,-73.835985,10281,20.383
910024,45.466423,-73.835486,10282,20.431
910024,45.467364,-73.833728,10283,20.604
910024,45.466598,-73.832953,10284,20.709
910024,45.466598,-73.832953,20001,20.709
910024,45.466027,-73.832375,20002,20.787
910024,45.465946,-73.832289,20003,20.798
910024,45.466096,-73.831972,20004,20.828
910024,45.466239,-73.831717,20005,20.854
910024,45.467497,-73.829277,20006,21.090
910024,45.467585,-73.829104,20007,21.107
910024,45.467682,-73.829189,20008,21.119
910024,45.469607,-73.831164,20009,21.384
910024,45.470242,-73.831796,20010,21.470
910024,45.470295,-73.831850,20011,21.477
910024,45.470781,-73.832349,20012,21.544
910024,45.471416,-73.832987,20013,21.630
910024,45.471494,-73.833061,20014,21.640
910024,45.473350,-73.834911,20015,21.892
910024,45.473457,-73.835020,20016,21.907
910024,45.476712,-73.838298,20017,22.351
910024,45.480093,-73.841737,20018,22.813
910024,45.480093,-73.841737,30001,22.813
910024,45.480199,-73.841846,30002,22.827
910024,45.480135,-73.841981,30003,22.840
910024,45.479635,-73.843001,30004,22.937
910024,45.479475,-73.843693,30005,22.994
910024,45.479246,-73.844505,30006,23.063
910024,45.478970,-73.845094,30007,23.118
910024,45.478445,-73.846103,30008,23.216
910024,45.478281,-73.846582,30009,23.258
910024,45.477732,-73.848248,30010,23.402
910024,45.477605,-73.848583,30011,23.431
910024,45.477325,-73.849193,30012,23.488
910024,45.477671,-73.849483,30013,23.533
910024,45.477880,-73.849657,30014,23.560
910024,45.477568,-73.850501,30015,23.635
910024,45.477368,-73.850876,30016,23.672
910024,45.477201,-73.851266,30017,23.707
910024,45.477213,-73.851535,30018,23.728
910024,45.477296,-73.851783,30019,23.750
910024,45.478529,-73.852592,30020,23.901
910024,45.479067,-73.852928,30021,23.966
910024,45.479763,-73.853369,30022,24.051
910024,45.480648,-73.853929,30023,24.158
910024,45.479877,-73.857565,30024,24.455
910024,45.480222,-73.857817,30025,24.498
910024,45.480509,-73.857996,30026,24.533
910024,45.481053,-73.858355,30027,24.600
910024,45.481232,-73.858534,30028,24.625
910024,45.481739,-73.859291,30029,24.706
910024,45.481381,-73.859776,30030,24.761
910024,45.481264,-73.859984,30031,24.782
910024,45.481082,-73.860464,30032,24.825
910024,45.480992,-73.860504,30033,24.835
910024,45.480711,-73.861346,30034,24.908
910024,45.481384,-73.861758,30035,24.989
910024,45.481676,-73.861955,30036,25.025
910024,45.481745,-73.861944,30037,25.033
910024,45.482162,-73.862180,30038,25.083
910024,45.482668,-73.862448,30039,25.143
910024,45.483256,-73.862907,30040,25.218
910024,45.483517,-73.863148,30041,25.252
910024,45.483548,-73.863178,30042,25.256
910024,45.484063,-73.863698,30043,25.327
910024,45.485055,-73.864848,30044,25.469
910024,45.484994,-73.864980,30045,25.481
910024,45.484647,-73.865635,30046,25.546
910024,45.484312,-73.866294,30047,25.609
910024,45.484117,-73.866635,30048,25.643
910024,45.483368,-73.867391,30049,25.745
910024,45.483301,-73.867472,30050,25.755
910024,45.483020,-73.867800,30051,25.796
910024,45.483280,-73.868054,30052,25.831
910024,45.483395,-73.867962,30053,25.845
910024,45.483549,-73.868099,30054,25.866
910024,45.483333,-73.868530,30055,25.907
910024,45.483333,-73.868530,40001,25.907
910024,45.483302,-73.868591,40002,25.913
910024,45.483194,-73.868491,40003,25.927
910024,45.483173,-73.868255,40004,25.946
910024,45.482918,-73.868004,40005,25.980
910024,45.482886,-73.867956,40006,25.985
910024,45.482849,-73.868000,40007,25.991
910024,45.482039,-73.869462,40008,26.136
910024,45.481935,-73.869631,40009,26.154
910024,45.481448,-73.869746,40010,26.209
910024,45.481205,-73.869875,40011,26.238
910024,45.480777,-73.870103,40012,26.288
910024,45.480427,-73.870334,40013,26.331
910024,45.480388,-73.870395,40014,26.338
910024,45.480347,-73.870451,40015,26.344
910024,45.480290,-73.870542,40016,26.354
910024,45.480264,-73.870590,40017,26.358
910024,45.479694,-73.872198,40018,26.499
910024,45.479577,-73.872492,40019,26.526
910024,45.479441,-73.872697,40020,26.547
910024,45.479283,-73.872822,40021,26.568
910024,45.479112,-73.872923,40022,26.588
910024,45.478895,-73.873047,40023,26.614
910024,45.478598,-73.873224,40024,26.650
910024,45.478051,-73.872607,40025,26.728
910024,45.477804,-73.872378,40026,26.760
910024,45.477104,-73.871834,40027,26.849
910024,45.476735,-73.871562,40028,26.895
910024,45.475991,-73.871003,40029,26.989
910024,45.475436,-73.871482,40030,27.061
910024,45.475022,-73.871754,40031,27.112
910024,45.474393,-73.872033,40032,27.185
910024,45.473881,-73.872268,40033,27.245
910024,45.472855,-73.872649,40034,27.363
910024,45.472783,-73.872682,40035,27.371
910024,45.472679,-73.872731,40036,27.383
910024,45.471056,-73.873382,40037,27.571
910024,45.470398,-73.873815,40038,27.651
910024,45.469780,-73.874376,40039,27.733
910024,45.469288,-73.874969,40040,27.805
910024,45.468895,-73.875518,40041,27.866
910024,45.468791,-73.875659,40042,27.882
910024,45.468224,-73.875244,40043,27.953
910024,45.467525,-73.874725,40044,28.040
910024,45.466721,-73.874135,40045,28.141
910024,45.465588,-73.873297,40046,28.283
910024,45.464897,-73.872810,40047,28.369
910024,45.464587,-73.872585,40048,28.407
910024,45.464267,-73.872289,40049,28.450
910024,45.463932,-73.871937,40050,28.496
910024,45.463590,-73.871538,40051,28.545
910024,45.463244,-73.871036,40052,28.600
910024,45.463056,-73.871377,40053,28.634
910024,45.462990,-73.871385,40054,28.642
910024,45.461623,-73.870360,40055,28.814
910024,45.461287,-73.871241,40056,28.892
910024,45.461069,-73.871771,40057,28.940
910024,45.460463,-73.871236,40058,29.019
910024,45.460269,-73.871636,40059,29.057
910024,45.459690,-73.871100,40060,29.134
910024,45.459096,-73.872384,40061,29.254
910024,45.458761,-73.873102,40062,29.322
910024,45.458666,-73.873126,40063,29.332
910024,45.458137,-73.872638,40064,29.403
910024,45.457577,-73.872079,40065,29.479
910024,45.457196,-73.872986,40066,29.561
910024,45.456837,-73.872638,40067,29.610
910024,45.456568,-73.872368,40068,29.646
910024,45.456069,-73.871899,40069,29.713
910024,45.455989,-73.871844,40070,29.723
910024,45.455723,-73.871740,40071,29.753
910024,45.455507,-73.871649,40072,29.778
910024,45.455143,-73.871510,40073,29.820
910024,45.454950,-73.871409,40074,29.843
910024,45.454879,-73.871356,40075,29.852
910024,45.454780,-73.871255,40076,29.866
910024,45.454418,-73.870906,40077,29.914
910024,45.453814,-73.870326,40078,29.995
910024,45.452590,-73.872902,40079,30.238
910024,45.452304,-73.873539,40080,30.298
910024,45.452231,-73.873695,40081,30.312
910024,45.452211,-73.873803,40082,30.321
910024,45.452210,-73.873876,40083,30.327
910024,45.452216,-73.873946,40084,30.332
910024,45.452264,-73.874155,40085,30.349
910024,45.451999,-73.874333,40086,30.382
910024,45.451929,-73.874387,40087,30.391
910024,45.451887,-73.874426,40088,30.397
910024,45.451850,-73.874479,40089,30.402
910024,45.450532,-73.877238,40090,30.663
910024,45.450112,-73.878116,40091,30.746
910024,45.449826,-73.878692,40092,30.802
910024,45.449397,-73.879607,40093,30.888
910024,45.448973,-73.880482,40094,30.971
910024,45.448333,-73.879833,40095,31.058
910024,45.447430,-73.881733,40096,31.238
910024,45.447395,-73.881775,40097,31.243
910024,45.447375,-73.881794,40098,31.245
910024,45.447354,-73.881801,40099,31.248
910024,45.446634,-73.881550,40100,31.330
910024,45.446319,-73.881451,40101,31.366
910024,45.446113,-73.881316,40102,31.391
910024,45.445934,-73.881155,40103,31.415
910024,45.445633,-73.881766,40104,31.473
910024,45.445477,-73.882218,40105,31.513
910024,45.444987,-73.882074,40106,31.568
910024,45.444720,-73.881837,40107,31.603
910024,45.444658,-73.881906,40108,31.612
910024,45.444434,-73.882357,40109,31.655
910024,45.444270,-73.882703,40110,31.688
910024,45.443956,-73.883405,40111,31.753
910024,45.443331,-73.884711,40112,31.877
910024,45.443190,-73.885012,40113,31.905
910024,45.442882,-73.885632,40114,31.964
910024,45.442654,-73.886169,40115,32.013
910024,45.442581,-73.886371,40116,32.031
910024,45.442476,-73.886726,40117,32.061
910024,45.442459,-73.886842,40118,32.071
910024,45.442385,-73.886824,40119,32.079
910024,45.439888,-73.886047,40120,32.363
910024,45.439856,-73.886052,40121,32.367
910024,45.439793,-73.886123,40122,32.376
910024,45.439745,-73.886199,40123,32.384
910024,45.439566,-73.886638,40124,32.423
910024,45.439271,-73.887442,40125,32.495
910024,45.439174,-73.887666,40126,32.515
910024,45.438468,-73.889831,40127,32.702
910024,45.438436,-73.890071,40128,32.721
910024,45.438462,-73.890296,40129,32.739
910024,45.438533,-73.890446,40130,32.753
910024,45.438681,-73.890528,40131,32.771
910024,45.438897,-73.890718,40132,32.799
910024,45.438641,-73.891508,40133,32.867
910024,45.438324,-73.892547,40134,32.956
910024,45.438167,-73.893114,40135,33.003
910024,45.437964,-73.893741,40136,33.057
910024,45.437491,-73.894995,40137,33.169
910024,45.436732,-73.897085,40138,33.353
910024,45.436424,-73.898019,40139,33.434
910024,45.436322,-73.898424,40140,33.467
910024,45.436196,-73.898849,40141,33.503
910024,45.435980,-73.899640,40142,33.570
910024,45.435941,-73.899787,40143,33.582
910024,45.435563,-73.901072,40144,33.691
910024,45.435467,-73.901369,40145,33.716
910024,45.435345,-73.901733,40146,33.748
910024,45.434908,-73.903019,40147,33.860
910024,45.434332,-73.904394,40148,33.985
910024,45.434059,-73.905084,40149,34.047
910024,45.433645,-73.906250,40150,34.149
910024,45.433297,-73.907141,40151,34.229
910024,45.432977,-73.907876,40152,34.297
910024,45.432886,-73.908112,40153,34.318
910024,45.432840,-73.908246,40154,34.329
910024,45.432783,-73.908421,40155,34.344
910024,45.432748,-73.908566,40156,34.356
910024,45.432707,-73.908768,40157,34.373
910024,45.432553,-73.909849,40158,34.459
910024,45.432387,-73.910983,40159,34.550
910024,45.432265,-73.911541,40160,34.596
910024,45.432168,-73.911806,40161,34.619
910024,45.431873,-73.912460,40162,34.680
910024,45.430183,-73.915945,40163,35.011
910024,45.429576,-73.917058,40164,35.121
910024,45.429520,-73.917156,40165,35.131
910024,45.429351,-73.917489,40166,35.163
910024,45.429088,-73.917986,40167,35.212
910024,45.428863,-73.918427,40168,35.255
910024,45.428652,-73.918808,40169,35.293
910024,45.428365,-73.919365,40170,35.346
910024,45.427909,-73.920242,40171,35.432
910024,45.427831,-73.920421,40172,35.448
910024,45.427554,-73.920999,40173,35.503
910024,45.427385,-73.921302,40174,35.533
910024,45.427240,-73.921596,40175,35.561
910024,45.427156,-73.921765,40176,35.578
910024,45.427064,-73.922069,40177,35.603
910024,45.426714,-73.923091,40178,35.693
910024,45.426256,-73.924595,40179,35.821
910024,45.425710,-73.926315,40180,35.968
910024,45.425218,-73.927951,40181,36.108
910024,45.425141,-73.928236,40182,36.132
910024,45.424888,-73.929066,40183,36.203
910024,45.424200,-73.931308,40184,36.394
910024,45.423590,-73.933394,40185,36.571
910024,45.423238,-73.934549,40186,36.669
910024,45.422993,-73.935281,40187,36.733
910024,45.422932,-73.935426,40188,36.746
910024,45.422898,-73.935494,40189,36.752
910024,45.422865,-73.935541,40190,36.758
910024,45.422727,-73.935722,40191,36.779
910024,45.422631,-73.935854,40192,36.793
910024,45.422573,-73.935914,40193,36.801
910024,45.422346,-73.936195,40194,36.835
910024,45.422201,-73.936343,40195,36.855
910024,45.422121,-73.936407,40196,36.865
910024,45.422088,-73.936427,40197,36.869
910024,45.422021,-73.936454,40198,36.877
910024,45.421965,-73.936466,40199,36.883
910024,45.421935,-73.936467,40200,36.886
910024,45.421675,-73.936428,40201,36.915
910024,45.421635,-73.936425,40202,36.920
910024,45.421572,-73.936436,40203,36.927
910024,45.421532,-73.936446,40204,36.931
910024,45.421503,-73.936460,40205,36.935
910024,45.421472,-73.936480,40206,36.938
910024,45.421446,-73.936502,40207,36.942
910024,45.421407,-73.936540,40208,36.947
910024,45.421376,-73.936578,40209,36.952
910024,45.421341,-73.936628,40210,36.957
910024,45.421269,-73.936758,40211,36.970
910024,45.421123,-73.937075,40212,37.000
910024,45.421048,-73.937251,40213,37.016
910024,45.420966,-73.937456,40214,37.034
910024,45.420911,-73.937603,40215,37.047
910024,45.420864,-73.937832,40216,37.066
910024,45.420819,-73.938769,40217,37.140
910024,45.420791,-73.940381,40218,37.266
910024,45.420779,-73.940957,40219,37.311
910024,45.420920,-73.941804,40220,37.379
910024,45.421077,-73.942358,40221,37.426
910024,45.421307,-73.942975,40222,37.480
910024,45.421607,-73.943626,40223,37.541
910024,45.421751,-73.943962,40224,37.572
910024,45.421802,-73.944126,40225,37.586
910024,45.421833,-73.944292,40226,37.600
910024,45.421852,-73.944519,40227,37.618
910024,45.421845,-73.944757,40228,37.636
910024,45.421821,-73.944974,40229,37.654
910024,45.421786,-73.945217,40230,37.673
910024,45.421713,-73.945513,40231,37.697
910024,45.421591,-73.945868,40232,37.728
910024,45.421458,-73.946139,40233,37.754
910024,45.421277,-73.946416,40234,37.784
910024,45.421100,-73.946611,40235,37.809
910024,45.420960,-73.946744,40236,37.828
910024,45.420304,-73.947355,40237,37.915
910024,45.420008,-73.947635,40238,37.954
910024,45.419843,-73.947774,40239,37.976
910024,45.419658,-73.947934,40240,38.000
910024,45.418971,-73.948431,40241,38.085
910024,45.418634,-73.948742,40242,38.130
910024,45.418338,-73.949020,40243,38.169
910024,45.418061,-73.949309,40244,38.208
910024,45.417803,-73.949478,40245,38.239
910024,45.417564,-73.949613,40246,38.268
910024,45.417350,-73.949712,40247,38.293
910024,45.417230,-73.949756,40248,38.307
910024,45.417024,-73.949827,40249,38.330
910024,45.416951,-73.949843,40250,38.339
910024,45.416711,-73.949890,40251,38.365
910024,45.416483,-73.949918,40252,38.391
910024,45.416202,-73.949936,40253,38.422
910024,45.416002,-73.949935,40254,38.444
910024,45.415544,-73.949899,40255,38.495
910024,45.414265,-73.949667,40256,38.639
910024,45.414035,-73.949654,40257,38.664
910024,45.413887,-73.949679,40258,38.681
910024,45.413734,-73.949698,40259,38.698
910024,45.413651,-73.949718,40260,38.707
910024,45.413583,-73.949734,40261,38.715
910024,45.413404,-73.949795,40262,38.735
910024,45.413256,-73.949853,40263,38.752
910024,45.413072,-73.949961,40264,38.775
910024,45.412780,-73.950176,40265,38.811
910024,45.412310,-73.950588,40266,38.873
910024,45.411962,-73.950890,40267,38.918
910024,45.411765,-73.951015,40268,38.942
910024,45.411629,-73.951085,40269,38.958
910024,45.411451,-73.951159,40270,38.978
910024,45.411214,-73.951232,40271,39.005
910024,45.410857,-73.951287,40272,39.045
910024,45.410757,-73.951281,40273,39.057
910024,45.410620,-73.951254,40274,39.072
910024,45.409551,-73.950963,40275,39.193
910024,45.409214,-73.950899,40276,39.231
910024,45.409089,-73.950889,40277,39.245
910024,45.408922,-73.950918,40278,39.264
910024,45.408652,-73.950987,40279,39.294
910024,45.408366,-73.951151,40280,39.328
910024,45.408118,-73.951348,40281,39.360
910024,45.407887,-73.951404,40282,39.386
910024,45.407718,-73.951412,40283,39.405
910024,45.407443,-73.951369,40284,39.435
910024,45.407106,-73.951244,40285,39.474
910024,45.407022,-73.951456,40286,39.493
910024,45.406834,-73.951848,40287,39.530
910024,45.406648,-73.952210,40288,39.566
910024,45.406469,-73.952528,40289,39.597
910024,45.406120,-73.953099,40290,39.657
910024,45.405989,-73.953292,40291,39.678
910024,45.405835,-73.953509,40292,39.702
910024,45.405675,-73.953712,40293,39.725
910024,45.405475,-73.953936,40294,39.754
910024,45.405294,-73.954117,40295,39.778
910024,45.404944,-73.954423,40296,39.824
910024,45.403824,-73.955399,40297,39.970
910024,45.403304,-73.955771,40298,40.035
910024,45.403103,-73.955947,40299,40.061
910024,45.401361,-73.957486,40300,40.289
910024,45.400312,-73.958451,40301,40.428
910024,45.400055,-73.958689,40302,40.462
910024,45.399840,-73.958886,40303,40.491
910024,45.399587,-73.959108,40304,40.524
910024,45.399169,-73.959475,40305,40.579
910024,45.398063,-73.960445,40306,40.723
910024,45.395929,-73.962338,40307,41.003
910024,45.395590,-73.962648,40308,41.048
910024,45.395574,-73.962665,40309,41.050
910024,45.395635,-73.962798,40310,41.062
910024,45.395748,-73.963067,40311,41.087
910024,45.395829,-73.963210,40312,41.101
910024,45.395886,-73.963300,40313,41.111
910024,45.395998,-73.963407,40314,41.126
910024,45.396097,-73.963459,40315,41.137
910024,45.396177,-73.963471,40316,41.146
910024,45.396094,-73.963596,40317,41.160
910024,45.396062,-73.963646,40318,41.165
910024,45.396062,-73.963646,50001,41.165
910024,45.395476,-73.964539,50002,41.261
910024,45.395249,-73.964171,50003,41.299
910024,45.395069,-73.964409,50004,41.326
910024,45.394264,-73.964713,50005,41.419
910024,45.392959,-73.967963,50006,41.712
910024,45.392814,-73.967889,50007,41.729
910024,45.392779,-73.967879,50008,41.733
910024,45.392783,-73.967868,50009,41.734
910024,45.392744,-73.967977,50010,41.744
910024,45.392225,-73.969441,50011,41.872
910024,45.390372,-73.974737,50012,42.335
910024,45.390080,-73.975555,50013,42.407
910024,45.389401,-73.977463,50014,42.575
910024,45.389108,-73.978321,50015,42.649
910024,45.388827,-73.979200,50016,42.725
