route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name
335,PI-A18-PI_GTFS-Dimanche-01,3392372-PI-A18-PI_GTFS-Dimanche-01,Direction Ste-Anne-de-Bellevue,0,3350016,6
335,PI-A18-PI_GTFS-Dimanche-01,3392373-PI-A18-PI_GTFS-Dimanche-01,Direction Ste-Anne-de-Bellevue,0,3350016,8
335,PI-A18-PI_GTFS-Dimanche-01,3392374-PI-A18-PI_GTFS-Dimanche-01,Direction Île-Perrot,0,3350022,24b
335,PI-A18-PI_GTFS-Dimanche-01,3392375-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350013,9
335,PI-A18-PI_GTFS-Dimanche-01,3392376-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350012,17
335,PI-A18-PI_GTFS-Dimanche-01,3392377-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350012,19
335,PI-A18-PI_GTFS-Dimanche-01,3392378-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350012,21
335,PI-A18-PI_GTFS-Dimanche-01,3392379-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350012,7
335,PI-A18-PI_GTFS-Dimanche-01,3392380-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350012,11
335,PI-A18-PI_GTFS-Dimanche-01,3392381-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350012,13
335,PI-A18-PI_GTFS-Dimanche-01,3392382-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350020,23
335,PI-A18-PI_GTFS-Dimanche-01,3392383-PI-A18-PI_GTFS-Dimanche-01,Direction Gare Dorion,1,3350018,15
115,PI-A18-PI_GTFS-Dimanche-01,3392384-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,8
115,PI-A18-PI_GTFS-Dimanche-01,3392385-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,10
115,PI-A18-PI_GTFS-Dimanche-01,3392386-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,12
115,PI-A18-PI_GTFS-Dimanche-01,3392387-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,14
115,PI-A18-PI_GTFS-Dimanche-01,3392388-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,16
115,PI-A18-PI_GTFS-Dimanche-01,3392389-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,18
115,PI-A18-PI_GTFS-Dimanche-01,3392390-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,20
115,PI-A18-PI_GTFS-Dimanche-01,3392391-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,6
115,PI-A18-PI_GTFS-Dimanche-01,3392392-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,24
115,PI-A18-PI_GTFS-Dimanche-01,3392393-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150022,4
115,PI-A18-PI_GTFS-Dimanche-01,3392394-PI-A18-PI_GTFS-Dimanche-01,Direction gare Vaudreuil,0,1150020,22
115,PI-A18-PI_GTFS-Dimanche-01,3392395-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,9
115,PI-A18-PI_GTFS-Dimanche-01,3392396-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,11
115,PI-A18-PI_GTFS-Dimanche-01,3392397-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,13
115,PI-A18-PI_GTFS-Dimanche-01,3392398-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,15
115,PI-A18-PI_GTFS-Dimanche-01,3392399-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,17
115,PI-A18-PI_GTFS-Dimanche-01,3392400-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,19
115,PI-A18-PI_GTFS-Dimanche-01,3392401-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,21
115,PI-A18-PI_GTFS-Dimanche-01,3392402-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,7
115,PI-A18-PI_GTFS-Dimanche-01,3392403-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,23
115,PI-A18-PI_GTFS-Dimanche-01,3392404-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150021,5
115,PI-A18-PI_GTFS-Dimanche-01,3400465-PI-A18-PI_GTFS-Dimanche-01,Direction gare Dorion,1,1150019,25
45,PI-A18-PI_GTFS-Semaine-02,3421903-PI-A18-PI_GTFS-Semaine-02,Service AM,0,450003,410
45,PI-A18-PI_GTFS-Semaine-02,3421904-PI-A18-PI_GTFS-Semaine-02,Service AM,0,450003,420
45,PI-A18-PI_GTFS-Semaine-02,3421905-PI-A18-PI_GTFS-Semaine-02,Service PM,1,450005,910
45,PI-A18-PI_GTFS-Semaine-02,3421906-PI-A18-PI_GTFS-Semaine-02,Service PM,1,450005,450
9,PI-A18-PI_GTFS-Semaine-02,3421907-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,4
9,PI-A18-PI_GTFS-Semaine-02,3421908-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,24
9,PI-A18-PI_GTFS-Semaine-02,3421909-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,26
9,PI-A18-PI_GTFS-Semaine-02,3421910-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,28
9,PI-A18-PI_GTFS-Semaine-02,3421911-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,6
9,PI-A18-PI_GTFS-Semaine-02,3421912-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,8
9,PI-A18-PI_GTFS-Semaine-02,3421913-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,10
9,PI-A18-PI_GTFS-Semaine-02,3421914-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,12
9,PI-A18-PI_GTFS-Semaine-02,3421915-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,14
9,PI-A18-PI_GTFS-Semaine-02,3421916-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,16
9,PI-A18-PI_GTFS-Semaine-02,3421917-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,18
9,PI-A18-PI_GTFS-Semaine-02,3421918-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90070,20
9,PI-A18-PI_GTFS-Semaine-02,3421919-PI-A18-PI_GTFS-Semaine-02,Direction secteur Marier,0,90071,22
9,PI-A18-PI_GTFS-Semaine-02,3421920-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,0,90310,2
7,PI-A18-PI_GTFS-Semaine-02,3421927-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,308
7,PI-A18-PI_GTFS-Semaine-02,3421928-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,108
7,PI-A18-PI_GTFS-Semaine-02,3421929-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,310
7,PI-A18-PI_GTFS-Semaine-02,3421930-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,110
7,PI-A18-PI_GTFS-Semaine-02,3421931-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,312
7,PI-A18-PI_GTFS-Semaine-02,3421932-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,112
7,PI-A18-PI_GTFS-Semaine-02,3421933-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,314
7,PI-A18-PI_GTFS-Semaine-02,3421934-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,114
7,PI-A18-PI_GTFS-Semaine-02,3421935-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70034,124
7,PI-A18-PI_GTFS-Semaine-02,3421936-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,300
7,PI-A18-PI_GTFS-Semaine-02,3421937-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,118
7,PI-A18-PI_GTFS-Semaine-02,3421938-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,218
7,PI-A18-PI_GTFS-Semaine-02,3421939-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70032,320
7,PI-A18-PI_GTFS-Semaine-02,3421940-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70035,220
7,PI-A18-PI_GTFS-Semaine-02,3421941-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,302
7,PI-A18-PI_GTFS-Semaine-02,3421942-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,202
7,PI-A18-PI_GTFS-Semaine-02,3421943-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,204
7,PI-A18-PI_GTFS-Semaine-02,3421944-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,104
7,PI-A18-PI_GTFS-Semaine-02,3421945-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,306
7,PI-A18-PI_GTFS-Semaine-02,3421946-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,106
7,PI-A18-PI_GTFS-Semaine-02,3421947-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,316
7,PI-A18-PI_GTFS-Semaine-02,3421948-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,116
7,PI-A18-PI_GTFS-Semaine-02,3421949-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70036,304
7,PI-A18-PI_GTFS-Semaine-02,3421950-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70032,206
7,PI-A18-PI_GTFS-Semaine-02,3421951-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70032,214
7,PI-A18-PI_GTFS-Semaine-02,3421952-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70032,122
7,PI-A18-PI_GTFS-Semaine-02,3421953-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70037,102
7,PI-A18-PI_GTFS-Semaine-02,3421954-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70031,309
7,PI-A18-PI_GTFS-Semaine-02,3421955-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,109
7,PI-A18-PI_GTFS-Semaine-02,3421956-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,111
7,PI-A18-PI_GTFS-Semaine-02,3421957-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,313
7,PI-A18-PI_GTFS-Semaine-02,3421958-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,113
7,PI-A18-PI_GTFS-Semaine-02,3421959-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,315
7,PI-A18-PI_GTFS-Semaine-02,3421960-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,115
7,PI-A18-PI_GTFS-Semaine-02,3421961-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,123
7,PI-A18-PI_GTFS-Semaine-02,3421962-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,125
7,PI-A18-PI_GTFS-Semaine-02,3421963-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,301
7,PI-A18-PI_GTFS-Semaine-02,3421964-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,217
7,PI-A18-PI_GTFS-Semaine-02,3421965-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,119
7,PI-A18-PI_GTFS-Semaine-02,3421966-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,219
7,PI-A18-PI_GTFS-Semaine-02,3421967-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,121
7,PI-A18-PI_GTFS-Semaine-02,3421968-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,221
7,PI-A18-PI_GTFS-Semaine-02,3421969-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,103
7,PI-A18-PI_GTFS-Semaine-02,3421970-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,305
7,PI-A18-PI_GTFS-Semaine-02,3421971-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,105
7,PI-A18-PI_GTFS-Semaine-02,3421972-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,107
7,PI-A18-PI_GTFS-Semaine-02,3421973-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,317
7,PI-A18-PI_GTFS-Semaine-02,3421974-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70028,117
7,PI-A18-PI_GTFS-Semaine-02,3421975-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70031,101
7,PI-A18-PI_GTFS-Semaine-02,3421976-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70029,205
7,PI-A18-PI_GTFS-Semaine-02,3421977-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70029,207
7,PI-A18-PI_GTFS-Semaine-02,3421978-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70027,311
7,PI-A18-PI_GTFS-Semaine-02,3421979-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70029,215
7,PI-A18-PI_GTFS-Semaine-02,3421980-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70030,303
7,PI-A18-PI_GTFS-Semaine-02,3421981-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70030,203
7,PI-A18-PI_GTFS-Semaine-02,3421982-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70030,307
7,PI-A18-PI_GTFS-Semaine-02,3421983-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70029,319
7,PI-A18-PI_GTFS-Semaine-02,3421984-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,70029,321
7,PI-A18-PI_GTFS-Semaine-02,3421985-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70032,100
7,PI-A18-PI_GTFS-Semaine-02,3421986-PI-A18-PI_GTFS-Semaine-02,Direction Pointe-Claire,0,70032,318
7,PI-A18-PI_GTFS-Semaine-02,3421987-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,70033,120
8,PI-A18-PI_GTFS-Semaine-02,3421988-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80031,4
8,PI-A18-PI_GTFS-Semaine-02,3421989-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80031,6
8,PI-A18-PI_GTFS-Semaine-02,3421990-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80031,8
8,PI-A18-PI_GTFS-Semaine-02,3421991-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80031,10
8,PI-A18-PI_GTFS-Semaine-02,3421992-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80031,12
8,PI-A18-PI_GTFS-Semaine-02,3421993-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80031,14
8,PI-A18-PI_GTFS-Semaine-02,3421994-PI-A18-PI_GTFS-Semaine-02,Service AM,0,80032,2
8,PI-A18-PI_GTFS-Semaine-02,3421995-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,1
8,PI-A18-PI_GTFS-Semaine-02,3421996-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,3
8,PI-A18-PI_GTFS-Semaine-02,3421997-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,5
8,PI-A18-PI_GTFS-Semaine-02,3421998-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,7
8,PI-A18-PI_GTFS-Semaine-02,3421999-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,9
8,PI-A18-PI_GTFS-Semaine-02,3422000-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,11
8,PI-A18-PI_GTFS-Semaine-02,3422001-PI-A18-PI_GTFS-Semaine-02,Service PM,1,80033,13
5,PI-A18-PI_GTFS-Semaine-02,3422002-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,201
5,PI-A18-PI_GTFS-Semaine-02,3422003-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,123
5,PI-A18-PI_GTFS-Semaine-02,3422004-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,223
5,PI-A18-PI_GTFS-Semaine-02,3422005-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,125
5,PI-A18-PI_GTFS-Semaine-02,3422006-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,225
5,PI-A18-PI_GTFS-Semaine-02,3422007-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,127
5,PI-A18-PI_GTFS-Semaine-02,3422008-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,227
5,PI-A18-PI_GTFS-Semaine-02,3422009-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,129
5,PI-A18-PI_GTFS-Semaine-02,3422010-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,103
5,PI-A18-PI_GTFS-Semaine-02,3422011-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,203
5,PI-A18-PI_GTFS-Semaine-02,3422012-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,105
5,PI-A18-PI_GTFS-Semaine-02,3422013-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,205
5,PI-A18-PI_GTFS-Semaine-02,3422014-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,107
5,PI-A18-PI_GTFS-Semaine-02,3422015-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,207
5,PI-A18-PI_GTFS-Semaine-02,3422016-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,121
5,PI-A18-PI_GTFS-Semaine-02,3422017-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,1,50006,221
5,PI-A18-PI_GTFS-Semaine-02,3422018-PI-A18-PI_GTFS-Semaine-02,Direction Gare Vaudreuil,1,50007,101
5,PI-A18-PI_GTFS-Semaine-02,3422019-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50066,200
5,PI-A18-PI_GTFS-Semaine-02,3422020-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,102
5,PI-A18-PI_GTFS-Semaine-02,3422021-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,202
5,PI-A18-PI_GTFS-Semaine-02,3422022-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,104
5,PI-A18-PI_GTFS-Semaine-02,3422023-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,204
5,PI-A18-PI_GTFS-Semaine-02,3422024-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,106
5,PI-A18-PI_GTFS-Semaine-02,3422025-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,206
5,PI-A18-PI_GTFS-Semaine-02,3422026-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,108
5,PI-A18-PI_GTFS-Semaine-02,3422027-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,220
5,PI-A18-PI_GTFS-Semaine-02,3422028-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,122
5,PI-A18-PI_GTFS-Semaine-02,3422029-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,222
5,PI-A18-PI_GTFS-Semaine-02,3422030-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50067,124
5,PI-A18-PI_GTFS-Semaine-02,3422031-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,224
5,PI-A18-PI_GTFS-Semaine-02,3422032-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,126
5,PI-A18-PI_GTFS-Semaine-02,3422033-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50067,226
5,PI-A18-PI_GTFS-Semaine-02,3422034-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,128
5,PI-A18-PI_GTFS-Semaine-02,3422035-PI-A18-PI_GTFS-Semaine-02,Direction Gare Dorion,0,50064,228
51,PI-A18-PI_GTFS-Semaine-02,3422036-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510055,102
51,PI-A18-PI_GTFS-Semaine-02,3422037-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510055,202
51,PI-A18-PI_GTFS-Semaine-02,3422038-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510055,103
51,PI-A18-PI_GTFS-Semaine-02,3422039-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510055,203
51,PI-A18-PI_GTFS-Semaine-02,3422040-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510056,104
51,PI-A18-PI_GTFS-Semaine-02,3422041-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510057,101
51,PI-A18-PI_GTFS-Semaine-02,3422042-PI-A18-PI_GTFS-Semaine-02,Service AM,0,510057,201
51,PI-A18-PI_GTFS-Semaine-02,3422043-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510046,211
51,PI-A18-PI_GTFS-Semaine-02,3422044-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510046,111
51,PI-A18-PI_GTFS-Semaine-02,3422045-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510046,212
51,PI-A18-PI_GTFS-Semaine-02,3422046-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510046,112
51,PI-A18-PI_GTFS-Semaine-02,3422047-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510046,213
51,PI-A18-PI_GTFS-Semaine-02,3422048-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510046,113
51,PI-A18-PI_GTFS-Semaine-02,3422049-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510047,214
51,PI-A18-PI_GTFS-Semaine-02,3422050-PI-A18-PI_GTFS-Semaine-02,Service PM,1,510047,114
6,PI-A18-PI_GTFS-Semaine-02,3422051-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60039,4
6,PI-A18-PI_GTFS-Semaine-02,3422052-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60039,6
6,PI-A18-PI_GTFS-Semaine-02,3422053-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60039,8
6,PI-A18-PI_GTFS-Semaine-02,3422054-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60039,10
6,PI-A18-PI_GTFS-Semaine-02,3422055-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60039,12
6,PI-A18-PI_GTFS-Semaine-02,3422056-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60039,14
6,PI-A18-PI_GTFS-Semaine-02,3422057-PI-A18-PI_GTFS-Semaine-02,Service AM,0,60041,2
6,PI-A18-PI_GTFS-Semaine-02,3422058-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,1
6,PI-A18-PI_GTFS-Semaine-02,3422059-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,3
6,PI-A18-PI_GTFS-Semaine-02,3422060-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,5
6,PI-A18-PI_GTFS-Semaine-02,3422061-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,7
6,PI-A18-PI_GTFS-Semaine-02,3422062-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,9
6,PI-A18-PI_GTFS-Semaine-02,3422063-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,11
6,PI-A18-PI_GTFS-Semaine-02,3422064-PI-A18-PI_GTFS-Semaine-02,Service PM,1,60038,13
61,PI-A18-PI_GTFS-Semaine-02,3422065-PI-A18-PI_GTFS-Semaine-02,Service AM,0,610027,6
61,PI-A18-PI_GTFS-Semaine-02,3422066-PI-A18-PI_GTFS-Semaine-02,Service AM,0,610027,8
61,PI-A18-PI_GTFS-Semaine-02,3422067-PI-A18-PI_GTFS-Semaine-02,Service AM,0,610027,10
61,PI-A18-PI_GTFS-Semaine-02,3422068-PI-A18-PI_GTFS-Semaine-02,Service AM,0,610029,4
61,PI-A18-PI_GTFS-Semaine-02,3422069-PI-A18-PI_GTFS-Semaine-02,Service AM,0,610026,2
61,PI-A18-PI_GTFS-Semaine-02,3422070-PI-A18-PI_GTFS-Semaine-02,Service PM,1,610028,3
61,PI-A18-PI_GTFS-Semaine-02,3422071-PI-A18-PI_GTFS-Semaine-02,Service PM,1,610028,5
61,PI-A18-PI_GTFS-Semaine-02,3422072-PI-A18-PI_GTFS-Semaine-02,Service PM,1,610028,7
61,PI-A18-PI_GTFS-Semaine-02,3422073-PI-A18-PI_GTFS-Semaine-02,Service PM,1,610030,1
61,PI-A18-PI_GTFS-Semaine-02,3422074-PI-A18-PI_GTFS-Semaine-02,Service PM,1,610031,9
43,PI-A18-PI_GTFS-Semaine-02,3422075-PI-A18-PI_GTFS-Semaine-02,Service PM,0,430006,2
43,PI-A18-PI_GTFS-Semaine-02,3422076-PI-A18-PI_GTFS-Semaine-02,Service PM,0,430006,4
43,PI-A18-PI_GTFS-Semaine-02,3422077-PI-A18-PI_GTFS-Semaine-02,Service PM,0,430006,6
43,PI-A18-PI_GTFS-Semaine-02,3422078-PI-A18-PI_GTFS-Semaine-02,Service PM,0,430006,8
43,PI-A18-PI_GTFS-Semaine-02,3422079-PI-A18-PI_GTFS-Semaine-02,Service PM,0,430007,10
43,PI-A18-PI_GTFS-Semaine-02,3422080-PI-A18-PI_GTFS-Semaine-02,Service AM,1,430008,3
43,PI-A18-PI_GTFS-Semaine-02,3422081-PI-A18-PI_GTFS-Semaine-02,Service AM,1,430008,5
43,PI-A18-PI_GTFS-Semaine-02,3422082-PI-A18-PI_GTFS-Semaine-02,Service AM,1,430008,7
43,PI-A18-PI_GTFS-Semaine-02,3422083-PI-A18-PI_GTFS-Semaine-02,Service AM,1,430008,9
43,PI-A18-PI_GTFS-Semaine-02,3422084-PI-A18-PI_GTFS-Semaine-02,Service AM,1,430009,1
44,PI-A18-PI_GTFS-Semaine-02,3422085-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,440004,4
44,PI-A18-PI_GTFS-Semaine-02,3422086-PI-A18-PI_GTFS-Semaine-02,Direction Sainte-Anne-de-Bellevue,0,440004,6
