stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,wheelchair_boarding
72518,rue Champêtre / rue du Sous-Bois,  45.395025, -74.120541,,72518,0
72519,ch. Ste-Angélique / rue Albert-Beaulne,  45.392724, -74.119436,,72519,0
72520,ch. Ste-Angélique / rue Gosselin,  45.392741, -74.119555,,72520,0
72521,ch. Ste-Angélique / rue du Grand-Pré,  45.390529, -74.117091,,72521,0
72522,ch. Ste-Angélique / rue Aberdeen,  45.390554, -74.117349,,72522,0
72523,rue Frontenac / ch. Ste-Angélique,  45.383054, -74.109275,,72523,0
72524,Ste-Angélique / des Libellules,  45.382960, -74.109542,,72524,0
72525,rue Montcalm / rue Frontenac,  45.384028, -74.106779,,72525,0
72526,rue Frontenac / rue Montcalm,  45.383968, -74.107071,,72526,0
72527,rue Radisson / rue Montcalm,  45.383350, -74.106100,,72527,0
72528,rue Montcalm / rue Radisson,  45.383292, -74.106230,,72528,0
72529,rue Éric / rue Radisson,  45.385701, -74.101319,,72529,0
72530,rue Radisson / rue Éric,  45.385654, -74.101428,,72530,0
72531,rue Dutchy / crois. Amy,  45.386387, -74.098144,,72531,0
72532,rue Dutchy / crois. Amy,  45.386162, -74.098212,,72532,0
72533,rue Dutchy / ch. St-Louis,  45.387458, -74.095346,,72533,0
72534,rue Dutchy / ch. St-Louis,  45.387573, -74.095457,,72534,0
72535,ch. St-Louis / rue Duhamel,  45.385015, -74.092590,,72535,0
72536,ch. St-Louis / rue Duhamel,  45.385055, -74.092795,,72536,0
72537,ch. St-Louis / boul. de la Cité-des-Jeunes,  45.383037, -74.090817,,72537,0
72538,ch. St-Louis / boul. de la Cité-des-Jeunes,  45.383146, -74.090563,,72538,0
72539,rue Master / rue du Polo-Drive,  45.432440, -74.167062,,72539,0
72540,côte St-Charles / face au Ultramar,  45.434600, -74.174410,,72540,0
72541,côte St-Charles / face au Ultramar,  45.434531, -74.174204,,72541,0
72542,rue des Sables / rue Yearling,  45.425362, -74.146487,,72542,0
72543,rue Yearling / rue des Sables,  45.425492, -74.146685,,72543,0
72544,rue du Bordelais / rue Sandmere,  45.419941, -74.152130,,72544,0
72545,rue du Bordelais / rue Sandmere,  45.419815, -74.152393,,72545,0
72546,rue Master / rue Huntsmen,  45.432100, -74.165403,,72546,0
72547,rue des Sables / crois. du Sablier,  45.424181, -74.148342,,72547,0
72548,rue Master / rue du Kentucky,  45.431637, -74.164398,,72548,0
72549,rue Master / rue du Kentucky,  45.431635, -74.164529,,72549,0
72550,rue Pie-XII / rue Trudeau,  45.372617, -74.026466,,72550,0
72551,rue Pie-XII / rue Trudeau,  45.372812, -74.026563,,72551,0
72552,rue Valois / 1re avenue,  45.383161, -74.019128,,72552,0
72553,rue Valois / 1re avenue,  45.383388, -74.018970,,72553,0
72554,rue du Bicentenaire / ch. Paul-Gérin-Lajoie,  45.391648, -74.024696,,72554,0
72555,ch. Paul-Gérin-Lajoie / rue du Bicentenaire,  45.391573, -74.024821,,72555,0
72556,rue Lefebvre / rue Béique,  45.389899, -74.021840,,72556,0
72557,rue Béique / rue Lefebvre,  45.389933, -74.021753,,72557,0
72558,rue Béique / rue Querbes,  45.388671, -74.020496,,72558,0
72559,rue Béique / rue Querbes,  45.388742, -74.020749,,72559,0
72560,rue des Loisirs / rue Béique,  45.387477, -74.019281,,72560,0
72561,rue Béique / rue des Loisirs,  45.387437, -74.019451,,72561,0
72562,rue des Loisirs / face au passage piétonnier,  45.388348, -74.017246,,72562,0
72563,rue des Loisirs / face au passage piétonnier,  45.388436, -74.017333,,72563,0
72564,rue des Loisirs / rue St-Charles,  45.389291, -74.015343,,72564,0
72565,rue St-Charles / rue des Loisirs,  45.389379, -74.015080,,72565,0
72566,rue Jean-Jacques-Bertrand / rue Jean-Lesage,  45.412360, -74.066222,,72566,0
72567,rue Jean-Jacques-Bertrand / rue Jean-Lesage,  45.412200, -74.066241,,72567,0
72568,rue Jean-Jacques-Bertrand / rue A. Taschereau,  45.413530, -74.064942,,72568,0
72569,rue René-Lévesque / rue Jean-Jacques-Bertrand,  45.414015, -74.063926,,72569,0
72570,rue Jean-Jacques-Bertrand / rue René-Lévesque,  45.413961, -74.064134,,72570,0
72571,rue Napoléon-Parent / rue Larivée,  45.416905, -74.058217,,72571,0
72572,rue Larivée / rue Napoléon-Parent,  45.417000, -74.058105,,72572,0
72573,rue Dutrisac / boul. de la Cité-des-Jeunes,  45.404273, -74.037594,,72573,0
72574,rue Boileau / boul. de la Cité-des-Jeunes,  45.403372, -74.038110,,72574,0
72575,rue Boileau / boul. de la Cité-des-Jeunes,  45.403476, -74.038511,,72575,0
72576,rue Boileau / rue Lartigue,  45.403038, -74.041284,,72576,0
72577,rue Jean-Lesage / rue Daniel-Johnson,  45.410004, -74.064380,,72577,0
72578,rue Jean-Lesage / rue Daniel-Johnson,  45.409987, -74.064536,,72578,0
72579,rue Jean-Lesage / rue A. Taschereau,  45.410343, -74.065166,,72579,0
72580,rue Jean-Lesage / rue Alexandre-Taschereau,  45.410327, -74.065391,,72580,0
72581,rue Jean-Lesage / rue Jean-Jacques-Bertrand,  45.410951, -74.066978,,72581,0
72582,rue Jean-Jacques-Bertrand / rue Jean-Lesage,  45.411037, -74.067102,,72582,0
72583,rue Boileau / rue Lartigue,  45.402859, -74.041381,,72583,0
72584,montée Cadieux / rue Boily,  45.414542, -74.054442,,72584,0
72585,rue Boily / montée Cadieux,  45.414497, -74.054634,,72585,0
72586,rue St-Charles / face au tunnel,  45.386356, -74.012171,,72586,0
72587,avenue Adèle / rue St-Charles,  45.387031, -74.012608,,72587,0
72588,route Harwood / rue Acres,  45.443274, -74.146412,,72588,0
72589,route Harwood / rue Normandie,  45.441544, -74.138633,,72589,0
72590,route Harwood / rue Normandie,  45.441507, -74.138929,,72590,0
72591,route Harwood / rue des Érables,  45.436516, -74.126191,,72591,0
72592,route Harwood / rue des Érables,  45.436609, -74.126500,,72592,0
72593,route Harwood / rue Seigneurie,  45.434736, -74.122668,,72593,0
72594,route Harwood / rue Boisé,  45.434243, -74.121546,,72594,0
72595,route Harwood / rue Dooley,  45.443131, -74.145357,,72595,0
72596,rue Jean-Jacques-Bertrand / rue A. Taschereau,  45.413701, -74.064874,,72596,0
72597,rue Bourget / rue du Gouverneur,  45.405515, -74.028836,,72597,0
72598,rue Bourget / rue du Gouverneur,  45.405815, -74.028697,,72598,0
72599,rue du Gouverneur / rue Bourget,  45.405744, -74.028834,,72599,0
72600,rue Dumont / boul. Harwood,  45.383963, -74.010554,,72600,0
72601,avenue Chicoine / avenue St-Jean-Baptiste,  45.382329, -74.010255,,72601,0
72602,avenue St-Jean-Baptiste / avenue Chicoine,  45.382472, -74.010182,,72602,0
72603,rue des Narcisses / rue des Pivoines,  45.386567, -74.029193,,72603,0
72604,rue des Floralies / rue des Pivoines,  45.388006, -74.031149,,72604,0
72605,rue des Perce-Neige / rue des Floralies,  45.391250, -74.037586,,72605,0
72606,rue des Floralies / rue des Perce-Neige,  45.391341, -74.037651,,72606,0
72607,avenue Chicoine / boul. de Lotbinière,  45.380600, -74.013890,,72607,0
72608,avenue Chicoine / boul. de Lotbinière,  45.380782, -74.013719,,72608,0
72609,rue Chicoine / rue Bellemare,  45.376513, -74.022276,,72609,0
72610,rue Chicoine / rue Bellemare,  45.376706, -74.022157,,72610,0
72611,avenue Chicoine / avenue Ranger,  45.379055, -74.017036,,72611,0
72612,avenue Chicoine / avenue Ranger,  45.379244, -74.016935,,72612,0
72613,avenue Ranger / avenue Chicoine,  45.379205, -74.017140,,72613,0
72614,rue Valois / 8e avenue,  45.378499, -74.028769,,72614,0
72615,rue Valois / 8e avenue,  45.378701, -74.028696,,72615,0
72616,8e avenue / rue Valois,  45.378625, -74.028899,,72616,0
72617,Boul. de la Gare / rue du Manoir,  45.405160, -74.038955,,72617,0
72618,Boul. de la Gare / rue du Manoir,  45.404973, -74.039203,,72618,0
72619,rue Chicoine / face au passage piétonnier,  45.377770, -74.019689,,72619,0
72620,rue Chicoine / face au passage piétonnier,  45.377849, -74.019778,,72620,0
72621,boul. de la Gare / rue Édouard-Lalonde,  45.395401, -74.054398,,72621,0
72622,rue Édouard-Lalonde / boul. de la Gare,  45.396148, -74.053478,,72622,0
72623,boul. de la Gare / rue Édouard-Lalonde,  45.396669, -74.054595,,72623,0
72624,Rue Edouard-Lalonde / Boul. de la Gare,  45.395970, -74.053496,,72624,0
72625,rue Adélard-Godbout / rue Lomer-Gouin,  45.413920, -74.062592,,72625,0
72626,rue Adélard-Godbout / rue Paul-Sauvé,  45.413781, -74.062677,,72626,0
72627,rue Lafleur / rue des Patriotes,  45.405360, -74.025383,,72627,0
72628,rue Lafleur / rue des Patriotes,  45.405353, -74.025566,,72628,0
72629,rue Bourget / rue Canardière,  45.412294, -74.023116,,72629,0
72630,rue de la Canardière / rue des Siffleurs,  45.412599, -74.023862,,72630,0
72631,rue de la Canardière / rue des Siffleurs,  45.412326, -74.023600,,72631,0
72632,rue de la Canardière / rue des Morillons,  45.413233, -74.025631,,72632,0
72633,rue de la Canardière / rue des Morillons,  45.412993, -74.025769,,72633,0
72634,rue de la Canardière / rue des Siffleurs,  45.411334, -74.028501,,72634,0
72635,rue de la Canardière / rue des Siffleurs,  45.411491, -74.028493,,72635,0
72636,rue Lavoie / rue Dutrisac,  45.409248, -74.028993,,72636,0
72637,rue Lavoie / rue Dutrisac,  45.409253, -74.029215,,72637,0
72638,rue Pie-XII / boul. Brown,  45.374620, -74.024000,,72638,0
72639,boul. Brown / rue Pie-XII,  45.374770, -74.024061,,72639,0
72640,rue Pie-XII / avenue Dicaire,  45.373807, -74.025671,,72640,0
72641,rue Pie-XII / avenue Dicaire,  45.373952, -74.025566,,72641,0
72642,rue Pie-XII / avenue Robert-Goyer,  45.371365, -74.028263,,72642,0
72643,rue Pie-XII / rue Robert-Goyer,  45.371554, -74.028196,,72643,0
72644,rue de Tuileries / rue des Abbesses,  45.370407, -74.028524,,72644,0
72645,rue des Abbesses / rue de Tuileries,  45.370523, -74.028632,,72645,0
72646,rue de Tuileries / rue Villandry,  45.369109, -74.031215,,72646,0
72647,rue de Tuileries / rue Villandry,  45.369266, -74.031111,,72647,0
72648,rue du Chenonceau / rue de Tuileries,  45.368138, -74.032708,,72648,0
72649,rue de Tuileries / rue du Chenonceau,  45.368218, -74.032597,,72649,0
72650,rue Valois / rue Monette,  45.375068, -74.036047,,72650,0
72651,rue Valois / rue Monette,  45.375295, -74.035953,,72651,0
72652,rue Archambault / face au 2e passage piétonnier,  45.381261, -74.029985,,72652,0
72653,rue Archambault / face au 2e passage piétonnier,  45.381355, -74.030090,,72653,0
72654,avenue Émile Bouchard / rue Aurèle-Joliat,  45.392882, -74.046172,,72654,0
72655,rue Aurèle-Joliat / avenue Émile Bouchard,  45.392984, -74.046220,,72655,0
72656,avenue Émile Bouchard / rue Howie-Morentz,  45.391945, -74.045669,,72656,0
72657,avenue Émile Bouchard / rue Howie-Morentz,  45.391987, -74.045807,,72657,0
72658,avenue Émile Bouchard / rue Toe-Blake,  45.391214, -74.045300,,72658,0
72659,avenue Émile Bouchard / rue Toe-Blake,  45.391170, -74.045421,,72659,0
72660,rue Jacques-Plante / avenue Émile Bouchard,  45.389835, -74.044428,,72660,0
72661,avenue Émile Bouchard / rue Jacques-Plante,  45.389931, -74.044499,,72661,0
72662,rue Pilon / rue Lafleur,  45.404700, -74.023721,,72662,0
72663,rue Lafleur / rue Pilon,  45.404588, -74.023810,,72663,0
72664,rue des Dahlias / rue des Crocus,  45.387439, -74.032603,,72664,0
72665,rue des Dahlias / rue des Oeillets,  45.388663, -74.037074,,72665,0
72666,rue des Oeillets / rue des Dahlias,  45.388676, -74.037240,,72666,0
72667,rue des Oeillets / rue des Lupins,  45.389288, -74.037000,,72667,0
72668,rue des Lupins / rue des Oeillets,  45.389366, -74.037125,,72668,0
72669,rue des Lupins / rue des Perce-Neige,  45.389015, -74.039676,,72669,0
72670,rue des Perce-Neige / rue des Lupins,  45.388974, -74.039835,,72670,0
72671,rue des Roseraies / rue des Perce-Neige,  45.390486, -74.038146,,72671,0
72672,rue des Perce-Neige / rue des Roseraies,  45.390519, -74.038286,,72672,0
72673,rue des Perce-Neige / rue des Roseraies,  45.390394, -74.038178,,72673,0
72674,rue Ouimet / rue Karine,  45.395650, -74.035703,,72674,0
72675,rue Ouimet / rue Karine,  45.395543, -74.035737,,72675,0
72676,rue Leclerc / avenue Marc-Aurèle-Fortin,  45.395393, -74.038650,,72676,0
72677,rue Montcalm / rue Champlain,  45.395007, -74.039877,,72677,0
72678,rue Champlain / rue Laurier,  45.395630, -74.039236,,72678,0
72679,rue Ouimet / rue Florence,  45.398954, -74.043043,,72679,0
72680,rue Ouimet / rue Florence,  45.398918, -74.043192,,72680,0
72681,avenue Émile Bouchard / rue Maurice-Richard,  45.390605, -74.044848,,72681,0
72682,avenue Émile Bouchard / rue Maurice-Richard,  45.390568, -74.044942,,72682,0
72683,rue du Bicentenaire / rue Lefebvre,  45.389428, -74.023829,,72683,0
72684,rue du Bicentenaire / rue Lefebvre,  45.389143, -74.023726,,72684,0
72685,ch. Paul-Gérin-Lajoie / rue Muguets,  45.391221, -74.028878,,72685,0
72686,ch. Paul-Gérin-Lajoie / rue des Muguets,  45.391178, -74.029103,,72686,0
72687,ch. Paul-Gérin-Lajoie / rue Justine-Poirier,  45.392868, -74.031220,,72687,0
72688,ch. Paul-Gérin-Lajoie / rue Justine-Poirier,  45.392995, -74.031379,,72688,0
72689,rue Ste-Madeleine / rue Esther-Blondin,  45.400751, -74.029548,,72689,0
72690,rue Esther-Blondin / rue Ste-Madeleine,  45.400696, -74.029740,,72690,0
72691,rue Esther-Blondin / rue Bourget,  45.403287, -74.032181,,72691,0
72692,rue Esther-Blondin / rue Bourget,  45.403354, -74.032125,,72692,0
72693,rue Bourget / rue Esther-Blondin,  45.403405, -74.032240,,72693,0
72694,rue Bourget / rue Esther-Blondin,  45.403374, -74.032097,,72694,0
72695,rue Joseph-Carrier / rue Adrien-Patenaude,  45.406969, -74.048806,,72695,0
72696,rue Joseph-Carrier / rue Adrien-Patenaude,  45.407125, -74.048678,,72696,0
72697,rue Joseph-Carrier / rue Aimé-Vincent,  45.410314, -74.041858,,72697,0
72698,rue Joseph-Carrier / rue Aimé-Vincent,  45.410424, -74.041936,,72698,0
72699,rue Bourget / rue Pilon,  45.410072, -74.024849,,72699,0
72700,rue Pilon / rue Bourget,  45.410166, -74.024721,,72700,0
72701,rue Joseph-Carrier / rue John-Desjardins,  45.409227, -74.044161,,72701,0
72702,rue Joseph-Carrier / rue John-Desjardins,  45.409375, -74.044055,,72702,0
72703,rue Joseph-Carrier / rue F.-X.-Tessier,  45.408071, -74.046488,,72703,0
72704,rue Joseph-Carrier / rue F.-X.-Tessier,  45.408219, -74.046380,,72704,0
72705,rue Joseph-Carrier / rue Marie-Curie,  45.406789, -74.050182,,72705,0
72706,rue Marie-Curie / rue Joseph-Carrier,  45.406746, -74.050340,,72706,0
72707,rue Marie-Curie / face au 340,  45.408885, -74.052061,,72707,0
72708,rue Marie-Curie / face au 341,  45.408699, -74.052457,,72708,0
72709,rue Marie-Curie / rue F.X. Tessier,  45.411177, -74.054784,,72709,0
72710,rue Marie-Curie / rue F.X. Tessier,  45.411219, -74.054679,,72710,0
72711,Boul. de la Gare / face au Méga Centre,  45.405211, -74.042338,,72711,0
72712,Boul. de la Gare / devant le Méga Centre,  45.405517, -74.042451,,72712,0
72713,rue Bourget / rue Lafleur,  45.406372, -74.028065,,72713,0
72714,rue Lafleur / rue Bourget,  45.406456, -74.027965,,72714,0
72715,rue Archambault / face au 3e passage piétonnier,  45.382600, -74.027183,,72715,0
72716,rue Archambault / face au 3e passage piétonnier,  45.382755, -74.027261,,72716,0
72717,rue Bourget / rue Quévillon,  45.402554, -74.033401,,72717,0
72718,rue Bourget / rue Quévillon,  45.402713, -74.033370,,72718,0
72719,rue Larivée / rue Adélard-Godbout,  45.414447, -74.058627,,72719,0
72720,rue Adélard-Godbout / rue Larivée,  45.414327, -74.058562,,72720,0
72721,rue Adélard-Godbout / face au passage piétonnier,  45.414769, -74.060770,,72721,0
72722,rue Adélard-Godbout / face au passage piétonnier,  45.414684, -74.060807,,72722,0
72723,rue Bourget / avenue St-Charles,  45.404118, -74.030826,,72723,0
72724,avenue St-Charles / rue Bourget,  45.403707, -74.030688,,72724,0
72725,rue Bourget / avenue St-Charles,  45.404317, -74.030776,,72725,0
72726,avenue St-Charles / rue Bourget,  45.403531, -74.031113,,72726,0
72727,avenue St-Charles / face au Complexe Future,  45.416257, -74.043350,,72727,0
72728,avenue St-Charles / face au Complexe Future,  45.416151, -74.043479,,72728,0
72729,rue de Tonnancour / rue Guillemette,  45.376357, -74.040433,,72729,0
72730,rue Guillemette / rue Chaput,  45.377071, -74.039027,,72730,0
72731,rue Guillemette / rue Lachapelle,  45.377644, -74.037430,,72731,0
72732,avenue Curé-David / avenue Duffy,  45.382152, -74.024335,,72732,0
72733,avenue Curé-David / avenue Duffy,  45.382262, -74.024434,,72733,0
72734,avenue Curé-David / 2e avenue,  45.383265, -74.022661,,72734,0
72735,2e avenue / avenue Curé-David,  45.383297, -74.022499,,72735,0
72736,2e avenue / avenue Curé-David,  45.383361, -74.022754,,72736,0
72737,boul. Harwood / boul. de Lotbinière,  45.381231, -74.015176,,72737,0
72738,boul. Harwood / boul. de Lotbinière,  45.382529, -74.013363,,72738,0
72739,boul. Cité-des-Jeunes/face à la Cage aux Sports,  45.406841, -74.036358,,72739,0
72740,rue St-Charles / avenue Brodeur,  45.387600, -74.013287,,72740,0
72741,avenue Brodeur / rue St-Charles,  45.387731, -74.013374,,72741,0
72742,rue St-Charles / avenue Brodeur,  45.387674, -74.013544,,72742,0
72744,rue Valois / rue André-Chartrand,  45.376482, -74.033103,,72744,0
72745,rue Valois / rue André-Chartrand,  45.376699, -74.032966,,72745,0
72746,rue André-Chartrand / rue Valois,  45.376665, -74.033199,,72746,0
72747,Boul. de la Gare / face au Walmart,  45.395395, -74.054343,,72747,0
72748,Boul. de la Gare / rue Forbes,  45.401972, -74.049439,,72748,0
72749,rue Forbes / Boul. de la Gare,  45.402293, -74.048884,,72749,0
72750,Boul. de la Gare / rue Forbes,  45.402812, -74.048828,,72750,0
72751,rue Ste-Madeleine / avenue St-Charles,  45.401037, -74.028521,,72751,0
72752,avenue St-Charles / rue Ste-Madeleine,  45.401076, -74.028300,,72752,0
72753,avenue St-Charles / rue Ste-Madeleine,  45.401152, -74.028610,,72753,0
72754,rue des Crocus / face au passage piétonnier,  45.389108, -74.033935,,72754,0
72755,rue des Crocus / rue des Roseraies,  45.390152, -74.034874,,72755,0
72756,rue Toe Blake / avenue Émile Bouchard,  45.393490, -74.049350,,72756,0
72757,avenue Émile Bouchard / rue Toe Blake,  45.393569, -74.049519,,72757,0
72758,rue Henri Ford / rue des Méandres,  45.386097, -74.051148,,72758,0
72759,rue Henri Ford / rue des Méandres,  45.386230, -74.051457,,72759,0
72760,rue des Méandres / rue du Ruisselet,  45.386552, -74.050411,,72760,0
72761,rue des Méandres / rue du Ruisselet,  45.386438, -74.050544,,72761,0
72762,rue des Méandres / rue du Torrent,  45.387015, -74.048837,,72762,0
72763,rue des Méandres / rue du Torrent,  45.386892, -74.048956,,72763,0
72764,rue des Méandres / face au passage piétonnier,  45.387113, -74.046674,,72764,0
72765,rue des Méandres / face au passage piétonnier,  45.387073, -74.046765,,72765,0
72766,rue du Ruisselet / rue des Méandres,  45.385075, -74.046309,,72766,0
72767,rue des Méandres / rue du Ruisselet,  45.385052, -74.046438,,72767,0
72768,rue du Ruisselet / rue du Rapide,  45.385377, -74.044484,,72768,0
72769,rue du Ruisselet / rue du Rapide,  45.385303, -74.044660,,72769,0
72770,rue du Ruisselet / rue des Dahlias,  45.386515, -74.042823,,72770,0
72771,rue des Dahlias / rue du Ruisselet,  45.386618, -74.042857,,72771,0
72772,rue des Amarantes / rue des Geraniums,  45.386889, -74.040113,,72772,0
72773,rue des Amarantes / rue des Geraniums,  45.386974, -74.040390,,72773,0
72774,rue des Clématites / rue des Amarantes,  45.385769, -74.036818,,72774,0
72775,rue des Amarantes / rue des Clématites,  45.385633, -74.036875,,72775,0
72776,rue des Clématites / face au passage piétonnier,  45.387422, -74.035945,,72776,0
72777,rue des Clématites / rue des Géraniums,  45.387542, -74.035974,,72777,0
72778,rue Bill-Durham / rue Jean-Claude-Tremblay,  45.392865, -74.039392,,72778,0
72779,rue Jean-Claude-Tremblay / rue Bill-Durham,  45.392946, -74.039591,,72779,0
72780,rue Lorne Worsley / rue Jean-Claude-Tremblay,  45.393462, -74.040019,,72780,0
72781,rue Jean-Claude-Tremblay / rue Lorne Worsley,  45.393545, -74.039850,,72781,0
72782,rue Lorne Worsley / rue Jean-Claude-Tremblay,  45.394190, -74.043070,,72782,0
72783,rue Lorne Worsley / rue Jean-Claude-Tremblay,  45.394191, -74.043314,,72783,0
72784,rue Aurèle-Joliat / rue Lorne Worsley,  45.394708, -74.044559,,72784,0
72785,rue Lorne Worsley / rue Aurèle-Joliat,  45.394799, -74.044431,,72785,0
72786,rue Aurèle-Joliat / rue Maurice-Richard,  45.394155, -74.045060,,72786,0
72787,rue Aurèle-Joliat / rue Maurice-Richard,  45.394288, -74.045057,,72787,0
72788,rue Napoléon-Parent / rue Larivée,  45.415250, -74.057802,,72788,0
72789,rue Larivée / rue Napoléon-Parent,  45.415075, -74.057810,,72789,0
72790,rue Aurèle-Joliat / rue Toe Blake,  45.393563, -74.045559,,72790,0
72791,rue Aurèle-Joliat / rue Toe Blake,  45.393754, -74.045559,,72791,0
72792,rue Lorne Worsley / face au passage piétonnier,  45.393613, -74.041754,,72792,0
72793,rue Lorne Worsley / face au passage piétonnier,  45.393500, -74.041840,,72793,0
72794,rue des Floralies / rue des Jonquilles,  45.386581, -74.030932,,72794,0
72795,ch. Dumberry / rue des Berges,  45.415434, -74.039234,,72795,0
72796,ch. Dumberry / rue des Berges,  45.415370, -74.039163,,72796,0
72797,ch. Dumberry / rue Beaujolais,  45.416651, -74.019584,,72797,0
72798,ch. Dumberry / rue Beaujolais,  45.416513, -74.019926,,72798,0
72799,ch. Dumberry / ch. des Chenaux,  45.418444, -74.016547,,72799,0
72800,rue Boily / rue Larivée,  45.415651, -74.055614,,72800,0
72801,rue Larivée / rue Boily,  45.415738, -74.055738,,72801,0
72802,sortie 36 / ch. Dumberry,  45.417129, -74.017009,,72802,0
72803,chemin Dumberry / face au 21919,  45.415990, -74.023382,,72803,0
72804,chemin Dumberry / face au 21919,  45.416264, -74.023499,,72804,0
72805,boul. de la Cité-des-Jeunes / accès A-40 est,  45.416064, -74.016062,,72805,0
72806,route Harwood / rue des Sources,  45.457757, -74.206073,,72806,0
72807,route Harwood / rue des Sources,  45.457654, -74.206483,,72807,0
72808,route Harwood / rue Séguin,  45.456570, -74.202009,,72808,0
72809,route Harwood / montée d'Alstonvale,  45.454115, -74.193999,,72809,0
72810,route Harwood / montée d'Alstonvale,  45.454019, -74.194439,,72810,0
72811,route Harwood / rue Bernard,  45.452740, -74.190200,,72811,0
72812,route Harwood / rue Major,  45.452694, -74.190730,,72812,0
72813,route Harwood / rue du Val-des-Pins,  45.450830, -74.185557,,72813,0
72814,route Harwood / rue Cambridge,  45.450859, -74.184913,,72814,0
72815,route Harwood / rue des Dunes,  45.456516, -74.201477,,72815,0
72816,route Harwood / devant le Pétro-Canada,  45.430194, -74.111210,,72816,0
72817,route Harwood / devant le Centre d'achat Hudson,  45.427616, -74.109337,,72817,0
72818,avenue St-Charles / rue Adam,  45.416862, -74.049953,,72818,0
72819,avenue St-Charles / rue Adam,  45.416719, -74.049957,,72819,0
72820,rue Dutrisac / face au passage piétonnier,  45.405090, -74.034923,,72820,0
72821,rue Dutrisac / face au passage piétonnier,  45.405188, -74.035023,,72821,0
72822,rue Valois / rue de Tonnancour,  45.373966, -74.038356,,72822,0
72823,rue Valois / rue de Tonnancour,  45.374227, -74.038185,,72823,0
72824,avenue St-Charles / ch. Dumberry,  45.414101, -74.040826,,72824,0
72825,avenue St-Charles / ch. Dumberry,  45.414412, -74.041957,,72825,0
72826,avenue St-Charles / rue Dutrisac,  45.405789, -74.033038,,72826,0
72827,avenue St-Charles / rue Dutrisac,  45.405846, -74.032916,,72827,0
72828,rue Joseph-Carrier / face à la Place Carrier,  45.411585, -74.040289,,72828,0
72829,rue Joseph-Carrier / face au 111,  45.411147, -74.040473,,72829,0
72830,rue Valois / face au tunnel,  45.386154, -74.011793,,72830,0
72831,rue Valois / face au tunnel,  45.386141, -74.011810,,72831,0
72832,avenue Charbonneau / rue Valois,  45.385560, -74.011371,,72832,0
72833,avenue Charbonneau / rue Valois,  45.385560, -74.011368,,72833,0
72834,rue Monette / rue Desmarchais,  45.375810, -74.036501,,72834,0
72835,rue Desmarchais / rue de Tonnancour,  45.374770, -74.038889,,72835,0
72837,rue Chopin / rue André-Chartrand,  45.379414, -74.035432,,72837,0
72838,rue André-Chartrand / rue du Moulin,  45.377752, -74.034135,,72838,0
72839,rue Jeannotte / rue Bourget,  45.396985, -74.030660,,72839,0
72840,rue Jeannotte / rue Bourget,  45.396957, -74.031038,,72840,0
72841,route Harwood / rue des Saules,  45.433572, -74.118867,,72841,0
72842,route Harwood / rue des Saules,  45.433363, -74.118706,,72842,0
72843,boul. de la Gare / devant le Métro,  45.393205, -74.054897,,72843,0
72844,boul. de la Gare / devant le A&W,  45.390806, -74.054820,,72844,0
72845,rue Jacques-Plante / rue Maurice Richard,  45.390835, -74.048799,,72845,0
72846,Jacques Plante - Maurice Richard,  45.391069, -74.048713,,72846,0
72847,rue Jacques-Plante / rue Toe-Blake,  45.391321, -74.048062,,72847,0
72848,rue Toe-Blake / rue Jacques-Plante,  45.391434, -74.048112,,72848,0
72849,boul. de la Cité-des-Jeunes / rue Jeannotte,  45.396243, -74.032357,,72849,0
72850,rue Jeannotte / boul. de la Cité-des-Jeunes,  45.396398, -74.032328,,72850,0
72851,rue des Dahlias / rue des Nénuphars,  45.387144, -74.041896,,72851,0
72852,rue des Dahlias / rue des Nénuphars,  45.387008, -74.041988,,72852,0
72853,rue Bourget / rue Lavoie,  45.408246, -74.026567,,72853,0
72854,rue Lavoie / rue Bourget,  45.408163, -74.026682,,72854,0
72855,rue des Sarcelles / rue Becs-Scie,  45.412356, -74.021754,,72855,0
72856,rue Becs-Scie / rue des Sarcelles,  45.414298, -74.018642,,72856,0
72857,rue des Sarcelles / face au Tours du Château,  45.415100, -74.016923,,72857,0
72858,rue Ouimet / boul. de la Cité-des-Jeunes,  45.394971, -74.034088,,72858,0
72859,rue Ouimet / boul. de la Cité-des-Jeunes,  45.394829, -74.034068,,72859,0
72860,rue Bourget / boul. de la Cité-des-Jeunes,  45.414686, -74.022940,,72860,0
72861,rue Pilon / face au 2e passage piétonnier,  45.409093, -74.022280,,72861,0
72862,rue Pilon / face au 2e passage piétonnier,  45.409016, -74.022400,,72862,0
72863,rue Pilon / face au 4e passage piétonnier,  45.406188, -74.022258,,72863,0
72864,rue Pilon / face au 4e passage piétonnier,  45.406289, -74.022515,,72864,0
72865,rue Jeannotte / face à l'aréna,  45.397663, -74.028974,,72865,0
72866,rue Jeannotte / face à l'École Saint-Michel,  45.398002, -74.029037,,72866,0
72867,rue Ouimet / rue Leclerc,  45.396333, -74.037215,,72867,0
72868,rue Ouimet / rue Leclerc,  45.396197, -74.037245,,72868,0
72869,avenue Marier / rue Claude-Léveillé,  45.380708, -74.046559,,72869,0
72870,avenue Marier / rue Claude-Léveillé,  45.380514, -74.046578,,72870,0
72871,avenue Marier / rue de Tonnancour,  45.380913, -74.044637,,72871,0
